,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
108, 2019 Lexus Base,"18,397","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, 4WD, Premium Unleaded V-8 4.6 L/281, Starfire Pearl,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$44,230"
109, 2019 Lexus Base,"19,961","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, 4WD, Premium Unleaded V-8 4.6 L/281, Starfire Pearl,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$45,730"
110, 2019 Tesla Model X Long Range,"17,115","Colorado Springs, CO 80909",3.6, Electric,99,93, AWD, Electric, Deep Blue Metallic,-1, Automatic,-1,-1,"$75,880"
111, 2019 Lexus Base,"18,767","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, 4WD, Premium Unleaded V-8 4.6 L/281, Nightfall Mica,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$45,999"
112, 2016 Subaru WRX Limited,"9,171","Colorado Springs, CO 80909",3.6, Gasoline,20,27, AWD, Intercooled Turbo Premium Unleaded H-4 2.0 L/122, Wr Blue Pearl, Carbon Black, Variable,-1,-1,"$26,599"
113, 2016 Jaguar XF 35t R-Sport,"38,118","Colorado Springs, CO 80909",3.6, Gasoline,20,30, RWD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, Black,-1, Automatic,-1,-1,"$25,480"
114, 2017 Jaguar XE 25t Premium,"31,436","Colorado Springs, CO 80909",3.6, Gasoline,21,30, RWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,-1,-1,"$22,499"
115, 2017 Audi SQ5 Premium Plus,"45,765","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, AWD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, White,-1, Automatic,-1,-1,"$34,680"
116, 2018 Lexus 450h,"17,872","Colorado Springs, CO 80909",3.6, Hybrid,-1,-1, AWD, Gas/Electric V-6 3.5 L/211, Atomic Silver,-1, Variable,['Bluetooth'],"['Brake Assist', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$41,399"
117, 2017 RAM 1500 Big Horn,"24,035","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, 4WD, Regular Unleaded V-6 3.6 L/220, Brilliant Black Crystal Pearlcoat, Diesel Gray/Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,980"
118, 2016 Tesla Model X P90D,"41,382","Colorado Springs, CO 80909",3.6, Electric,89,90, AWD, Electric, Deep Blue Metallic,-1, Automatic,-1,-1,"$59,880"
119, 2018 GMC Sierra 1500 SLT,"38,240","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, 4WD, Gas V8 5.3L/325, Onyx Black, Jet Black/Spice Red All-Terrain, Automatic,-1,-1,"$39,180"
120, 2018 GMC Sierra 1500 Denali,"100,000","Colorado Springs, CO 80909",3.6, Gasoline,16,22, 4WD, Gas V8 6.2L/376, Red Quartz Tintcoat, Cocoa/Dark Sand, Automatic,-1,-1,"$37,680"
121, 2019 Lexus Base,"15,990","Colorado Springs, CO 80909",3.6, Gasoline,-1,-1, FWD, Regular Unleaded V-6 3.5 L/211, White,-1, Automatic,['Premium Sound System'],"['Backup Camera', 'Brake Assist', 'Blind Spot Monitor', 'Lane Departure Warning']","$41,450"
122, 2018 Ford F-150 XLT,"34,824","Colorado Springs, CO 80909",3.6, Gasoline,18,23, 4WD, Ecoboost 3.5L V6, Shadow Black,-1, Automatic,-1,-1,"$39,380"
123, 2018 Subaru Crosstrek 2.0i Limited,"21,682","Colorado Springs, CO 80909",3.6, Gasoline,27,33, AWD, Regular Unleaded H-4 2.0 L/122, Ice Silver Metallic, Black, Variable,-1,-1,"$24,000"
124, 2020 Hyundai Kona SEL,"2,165","Colorado Springs, CO 80909",3.6, Gasoline,27,33, AWD, Regular Unleaded I-4 2.0 L/122, Chalk White, Gray/Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,200"
125, 2019 Dodge Challenger R/T,"25,210","Colorado Springs, CO 80909",3.6, Gasoline,15,23, RWD, Regular Unleaded V-8 5.7 L/345, White Knuckle Clearcoat, Black, Automatic,-1,-1,"$29,380"
126, 2017 Tesla Model X 75D,"27,227","Colorado Springs, CO 80909",3.6, Electric,91,95, AWD, Electric, White,-1, Automatic,-1,-1,"$56,600"
127, 2020 Mazda MX-5 Miata Grand Touring,"2,408","Colorado Springs, CO 80903",4.2, Gasoline,26,34, RWD, 2.0L I4 16V, Snowflake White Pearl, Black, 6-Speed Manual,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$31,990"
128, 2015 Volkswagen Golf TDI SE 4-Door,"50,186","Colorado Springs, CO 80903",4.2, Diesel,31,43, FWD, 2.0L I4 16V DDI DOHC Turbo Diesel, Blue, Beige, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,990"
129, 2014 Lexus CT 200h Base,"98,347","Colorado Springs, CO 80903",4.2, Hybrid,43,40, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Red, Black, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$16,990"
130, 2019 Chevrolet Spark LS,"11,547","Colorado Springs, CO 80903",4.2, Gasoline,30,384, FWD, 1.4L I4 16V MPFI DOHC, Red, Black, Automatic CVT,-1,-1,"$14,590"
131, 2018 Mercedes-Benz SLC 300 Base,"6,369","Colorado Springs, CO 80903",4.2, Gasoline,25,32, RWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Beige, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$44,990"
132, 2020 Jeep Wrangler Unlimited Rubicon,"15,493","Colorado Springs, CO 80903",4.2, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Red, Black,-1,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,990"
133, 2016 Volkswagen Tiguan S,"38,463","Colorado Springs, CO 80903",4.2, Gasoline,21,26, FWD, 2.0L I4 16V GDI DOHC Turbo, Reflex Silver Metallic, Titan Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,590"
134, 2017 Chrysler Pacifica Limited,"29,808","Colorado Springs, CO 80903",4.2, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Black, Cognac / Alloy / Toffee, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$27,990"
135, 2012 Mazda MX-5 Miata Special Edition,"9,192","Colorado Springs, CO 80903",4.2, Gasoline,21,28, RWD, 2.0L I4 16V MPFI DOHC, Velocity Red Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$21,990"
136, 2015 Nissan Leaf S,"44,194","Colorado Springs, CO 80903",4.2, Electric,126,101, FWD, Electric, Morningsky Blue, Black, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$12,590"
137, 2020 Jeep Grand Cherokee Limited,"23,498","Colorado Springs, CO 80903",4.2, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$35,990"
138, 2017 Volkswagen Tiguan Limited 2.0T,"8,904","Colorado Springs, CO 80903",4.2, Gasoline,20,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,990"
139, 2021 Jeep Wrangler Unlimited Sahara,"13,690","Colorado Springs, CO 80903",4.2, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Black, Black,-1,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$46,990"
140, 2015 Mazda Mazda5 Sport,"92,232","Colorado Springs, CO 80903",4.2, Gasoline,21,28, FWD, 2.5L I4 16V MPFI DOHC, Jet Black Mica, Black, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$13,590"
141, 2019 Hyundai Santa Fe XL Limited Ultimate,"13,299","Colorado Springs, CO 80903",4.2, Gasoline,17,22, AWD, 3.3L V6 24V GDI DOHC, Black, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$35,590"
