,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
549, 2021 Toyota Avalon Hybrid XSE,9,"Ogden, UT 84405",4.5, Hybrid,43,43, FWD, 2.5L I4 16V PDI DOHC Hybrid, Celestial Silver, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,674"
550, 2021 Honda Pilot Special Edition,3,"Ogden, UT 84405",4.8, Gasoline,19,26, AWD, 3.5L V6 24V GDI SOHC, Crystal Black Pearl, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$40,295"
551, 2021 Buick Enclave Premium,3,"Riverdale, UT 84405",4.4, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, White Frost Tri-Coat, Dark Galvanized, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$48,939"
552, 2013 Honda Civic LX,"101,250","Ogden, UT 84405",3.7, Gasoline,28,39, FWD, 1.8L I4 16V MPFI SOHC, White, Beige, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,933"
553, 2015 Mazda Mazda3 i Sport,"96,997","South Ogden, UT 84405",4.9, Gasoline,30,41, FWD, 2.0L I4 16V GDI DOHC, Meteor Gray Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,659"
554, 2015 Chevrolet Tahoe LTZ,"76,897","Ogden, UT 84401",4.8, Gasoline,16,22, 4WD, 5.3L V8 16V GDI OHV, Black,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$36,995"
555, 2018 RAM 2500 Laramie,"40,397","Ogden, UT 84405",3.7, Diesel,-1,-1, 4WD, 6.7L I6 24V DDI OHV Turbo Diesel, Delmonico Red Pearlcoat, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$55,905"
556, 2013 Honda Civic EX,"79,417","Ogden, UT 84405",3.7, Gasoline,28,39, FWD, 1.8L I4 16V MPFI SOHC, Gray, Black, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$12,200"
557, 2020 Ford EcoSport SES,15,"Ogden, UT 84401",3.7, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Smoke, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,217"
558, 2020 Ford EcoSport SES,20,"Ogden, UT 84401",3.7, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Moondust, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,676"
559, 2016 RAM 2500 Power Wagon,"75,785","Springville, UT 84663",4, Gasoline,-1,-1, 4WD, 6.4L V8 16V MPFI OHV, Red,-1, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$38,995"
560, 2013 Honda Accord EX-L,"165,832","West Valley City, UT 84120",3.6, Gasoline,27,36, FWD, 2.4L I4 16V GDI DOHC, Modern Steel Metallic, Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$11,118"
561, 2021 Chevrolet Equinox 1LT,10,"West Valley City, UT 84120",4.8, Gasoline,26,31, FWD, 1.5L I4 16V GDI DOHC Turbo, Mosaic Black Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,488"
562, 2021 Chevrolet Silverado 3500 LT,5,"West Valley City, UT 84120",4.8, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Silver Ice Metallic, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$59,840"
563,Certified 2019 RAM 1500 Laramie,"28,710","West Valley City, UT 84120",3.6, Gasoline,19,24, 4WD, 5.7L V8 16V MPFI OHV, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$47,183"
564, 2021 Chevrolet Traverse LT Cloth,5,"West Valley City, UT 84120",4.8, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, Satin Steel Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$34,256"
565, 2018 Nissan Titan SV,"29,127","West Valley City, UT 84120",3.6, Gasoline,15,21, 4WD, 5.6L V8 32V GDI DOHC, Red, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,812"
566, 2020 Jeep Wrangler Unlimited Sport,"25,244","Salt Lake City, UT 84115",4.9, Gasoline,17,23, 4WD, 3.6L V6 24V MPFI DOHC, Black Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$38,975"
567, 2018 Mazda Mazda3 Touring,"21,961","Murray, UT 84107",4.9, Gasoline,27,36, FWD, 2.5L I4 16V GDI DOHC, Eternal Blue Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$16,950"
568, 2021 Ford F-350 Platinum,10,"Salt Lake City, UT 84115",3.9, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Gray, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$80,491"
569, 2021 Ford Explorer XLT,"4,312","Salt Lake City, UT 84115",3.9, Gasoline,20,27, 4WD, 2.3L I4 16V GDI DOHC Turbo, Carbonized Gray Metallic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$39,209"
570, 2016 Audi S3 2.0T Premium Plus,"100,829","Salt Lake City, UT 84107",4.5, Gasoline,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Brilliant Black, Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$22,995"
571, 2018 Hyundai Sonata Limited 2.0T,"20,021","Salt Lake City, UT 84115",3.9, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Scarlet Red, Graphite, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$21,300"
572, 2017 Nissan Pathfinder SL,"52,094","Salt Lake City, UT 84111",4.9, Gasoline,19,26, 4WD, 3.5L V6 24V GDI DOHC, Magnetic Black, Charcoal, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,650"
573, 2021 Chevrolet Equinox Premier,6,"Murray, UT 84107",4.6, Gasoline,25,30, AWD, 1.5L I4 16V GDI DOHC Turbo, Iridescent Pearl Tricoat, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$34,051"
574, 2016 Honda Fit LX,"76,439","Salt Lake City, UT 84111",4.9, Gasoline,33,41, FWD, 1.5L I4 16V GDI DOHC, Alabaster Silver Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$10,900"
575, 2021 Volkswagen Jetta 1.4T S,10,"Salt Lake City, UT 84101",4.9, Gasoline,30,41, FWD, 1.4L I4 16V GDI DOHC Turbo, Tornado Red, Titan Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,920"
576, 2021 Volkswagen Jetta 1.4T S,7,"Salt Lake City, UT 84101",4.9, Gasoline,30,41, FWD, 1.4L I4 16V GDI DOHC Turbo, Tornado Red, Titan Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,920"
577, 2021 Toyota Prius LE,7,"Salt Lake City, UT 84101",4.8, Hybrid,51,47, AWD, 1.8L I4 16V MPFI DOHC Hybrid, Classic Silver Metallic,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,826"
578, 2018 BMW 530 i xDrive,"23,053","Salt Lake City, UT 84101",3.6, Gasoline,23,33, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Glacier Silver Metallic,-1, Automatic,"['Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,799"
579, 2019 Mercedes-Benz A 220,"7,916","Salt Lake City, UT 84101",3.6, Gasoline,24,35, FWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Black,-1, Automatic,['Bluetooth'],['Backup Camera'],"$29,550"
580, 2021 Toyota Prius XLE,10,"Salt Lake City, UT 84101",4.8, Hybrid,54,50, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Pearl,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,880"
