,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
723,Certified 2018 Subaru Impreza 2.0i Premium,"34,441","Englewood, CO 80113",4.9, Gasoline,28,37, AWD, 2.0L H4 16V GDI DOHC, Ice Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,580"
724, 2020 Toyota Corolla LE,"29,924","Thornton, CO 80233",4.7, Gasoline,30,38, FWD, 1.8L I4 16V MPFI DOHC, Super White, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,389"
725, 2018 Kia Sportage LX,"32,235","Thornton, CO 80233",4.7, Gasoline,21,25, AWD, 2.4L I4 16V GDI DOHC, Black Cherry, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,669"
726, 2017 Chevrolet Trax LS,"31,062","Thornton, CO 80233",4.7, Gasoline,24,30, AWD, 1.4L I4 16V MPFI DOHC Turbo, Silver Ice Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,489"
727, 2018 GMC Terrain SLE,"18,541","Thornton, CO 80233",4.7, Gasoline,24,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,669"
728, 2012 Kia Optima EX,"49,114","Westminster, CO 80234",4.6, Gasoline,24,35, FWD, Gas I4 2.4L/144, Ebony Black, Beige, Automatic,['Bluetooth'],['Stability Control'],"$12,590"
729, 2019 RAM 1500 Laramie,"35,592","Littleton, CO 80123",4.5, Gasoline,20,25, 4WD, Regular Unleaded V-8 5.7 L/345, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$41,999"
730, 2018 Nissan Rogue SV,"24,703","Thornton, CO 80233",4.7, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Brilliant Silver, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$17,469"
731, 2016 Jeep Grand Cherokee Limited,"21,159","Golden, CO 80401",4.8, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,499"
732, 2014 Jeep Grand Cherokee Limited,"60,534","Thornton, CO 80234",4.5, E85 Flex Fuel,17,24, 4WD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Brilliant Black Crystal Pearlcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$21,999"
733, 2017 Toyota Tundra Limited,"72,236","Littleton, CO 80123",4.5, Gasoline,13,18, 4WD, Regular Unleaded V-8 5.7 L/346, Silver Sky Metallic, Silver, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,499"
734, 2018 Jeep Compass Limited,"39,479","Thornton, CO 80233",4.7, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,969"
735, 2018 Jeep Compass Limited,"35,373","Thornton, CO 80234",4.5, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, White Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,799"
736, 2018 Toyota 4Runner Sport,"35,395","Littleton, CO 80121",3.8, Gasoline,17,20, 4WD, 4.0L V6 24V MPFI DOHC, Midnight Black Metallic, Black Graphite, 5-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,892"
737, 2019 Jeep Cherokee Limited,"23,455","Thornton, CO 80233",4.7, Gasoline,19,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Bright White Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,999"
738, 2018 Nissan Rogue SV,"28,665","Thornton, CO 80233",4.7, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Magnetic Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$19,569"
739, 2012 Nissan Pathfinder S,"104,322","Littleton, CO 80123",4.5, Gasoline,15,22, RWD, Gas V6 4.0L/241, Dark Slate, Graphite, Automatic,-1,['Stability Control'],"$8,999"
740, 2018 Subaru WRX STI Base,"33,551","Westminster, CO 80234",4.6, Gasoline,16,22, AWD, Intercooled Turbo Premium Unleaded H-4 2.5 L/150, Ice Silver Metallic, Black Alcantara, Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,999"
741, 2018 Toyota Highlander XLE,"35,821","Thornton, CO 80233",4.7, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Midnight Black Metallic, Almond, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,669"
742, 2019 Subaru Ascent Limited 7-Passenger,"21,327","Golden, CO 80401",4.6, Gasoline,-1,-1, AWD, Intercooled Turbo Regular Unleaded H-4 2.4 L/146, Cinnamon Brown Pearl, Warm Ivory, Variable,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$34,599"
743, 2020 Chrysler Pacifica Hybrid Limited,"2,675","Golden, CO 80401",4.7, Hybrid,-1,-1, FWD, Gas/Electric V-6 3.6 L/220, Maximum Steel Metallic Clearcoat, Alloy/Black, Variable,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$39,930"
744, 2017 Lexus RC 350 F Sport,"19,493","Golden, CO 80401",4.6, Gasoline,19,28, AWD, Premium Unleaded V-6 3.5 L/211, Silver, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$37,999"
745, 2018 Volkswagen Passat 2.0T S,"26,281","Centennial, CO 80111",4.6, Gasoline,25,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Platinum Gray Metallic, Titan Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$14,969"
746, 2020 Lexus RX 450h Base,"10,241","Centennial, CO 80112",4.6, Hybrid,31,28, AWD, Gas/Electric V-6 3.5 L/211, Nori Green Pearl, Black, Variable,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$47,999"
747,Certified 2018 Jeep Grand Cherokee Sterling Edition,"30,681","Englewood, CO 80112",4.1, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Sterling, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Lane Departure Warning']","$30,199"
748, 2018 Toyota RAV4 Limited,"36,050","Centennial, CO 80112",4.6, Gasoline,23,29, AWD, Regular Unleaded I-4 2.5 L/152, Silver Sky Metallic, Ash, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,598"
749, 2018 Audi Q3 2.0T Premium,"17,410","Highlands Ranch, CO 80129",4.3, Gasoline,20,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Brilliant Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,492"
750, 2018 Honda Pilot EX-L,"30,748","Highlands Ranch, CO 80129",4.7, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, Crystal Black Pearl, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,977"
751,Certified 2020 Ford F-150 Raptor,"11,554","Centennial, CO 80112",4.3, Gasoline,15,18, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Green, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$76,590"
752, 2019 Chevrolet Equinox LT,"16,606","Centennial, CO 80111",4.6, Gasoline,25,30, AWD, 1.5L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,879"
