,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
634, 2013 Ford Explorer XLT,"102,036","Renton, WA 98057",4.7, Gasoline,17,23, 4WD, 3.5L V6 24V MPFI DOHC,-1,-1, 6-Speed Automatic,['Bluetooth'],['Stability Control'],"$16,999"
635, 2020 Chevrolet Silverado 2500 LTZ,"26,230","Renton, WA 98057",3.8, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Summit White, Gideon, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$73,914"
636, 2015 Hyundai Genesis 3.8,"48,216","Renton, WA 98057",4.7, Gasoline,18,29, RWD, 3.8L V6 24V GDI DOHC, Empire State Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$19,991"
637, 2018 Ford F-150 Lariat,"24,217","Renton, WA 98057",4.3, Gasoline,19,24, 4WD, 3.5L V6, Shadow Black, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$48,995"
638, 2019 Chevrolet Blazer Premier,"11,199","Enumclaw, WA 98022",4.4, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, Black, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Lane Departure Warning']","$43,455"
639, 2018 Ford Escape SE,"14,153","Port Orchard, WA 98366",4.3, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Shadow Black, Charcoal Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,981"
640, 2017 Ford Escape SE,"63,926","Port Orchard, WA 98366",4.3, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Oxford White, Medium Light Stone, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$15,481"
641, 2020 Chevrolet Suburban Premier,"11,372","Enumclaw, WA 98022",4.3, Gasoline,14,21, 4WD, 5.3L V8 16V GDI OHV, Black, Cocoa / Dune, Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$63,981"
642,Certified 2019 GMC Yukon Denali,"9,400","Enumclaw, WA 98022",4.3, Gasoline,14,22, 4WD, 6.2L V8 16V GDI OHV, Crimson Red Tintcoat, Cocoa / Shale, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$64,792"
643, 2018 Subaru Outback 2.5i Premium,"20,425","Seattle, WA 98108",4.2, Gasoline,25,32, AWD, 2.5L H4 16V MPFI DOHC, White, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,840"
644, 2018 Ford Escape SEL,"29,616","Olympia, WA 98502",4.8, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Shadow Black, Charcoal Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,988"
645, 2018 Honda Civic EX-T,"10,159","Seattle, WA 98134",4.8, Gasoline,32,42, FWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,653"
646, 2020 Ford Edge SEL,"27,547","Seattle, WA 98104",1, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Burgundy Velvet Metallic Tinted Clearcoat,-1, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,797"
647, 2019 Dodge Grand Caravan GT,"26,346","Seattle, WA 98104",1, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC, Billet Clearcoat, Black, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,297"
648, 2020 Toyota Corolla LE,"26,060","Seattle, WA 98104",1, Gasoline,30,38, FWD, 1.8L I4 16V MPFI DOHC, Super White,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$15,997"
649,Certified 2017 BMW X3 xDrive28i,"36,861","Seattle, WA 98134",4.8, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Chestnut Bronze, Oyster, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,995"
650, 2019 Dodge Grand Caravan GT,"38,154","Seattle, WA 98104",1, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC, Octane Red Pearlcoat, Black, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$19,197"
651, 2018 Ford F-150 Lariat,"19,655","Bellevue, WA 98004",4.5, Gasoline,19,24, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Blue,-1, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,898"
