,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
541, 2017 GMC Acadia SLE-1,"27,473","Marysville, WA 98271",4.8, Gasoline,21,26, AWD, 2.5L I4 16V GDI DOHC, Quicksilver Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,971"
542, 2019 Mitsubishi Mirage G4 ES,"24,127","Arlington, WA 98223",4, Gasoline,33,40, FWD, 1.2L I3 12V MPFI DOHC, Infrared Metallic, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Stability Control']","$10,965"
543, 2020 Volvo V60 T5 Inscription,"9,942","Fife, WA 98424",4.8, Gasoline,23,34, FWD, 2.0L I4 16V GDI DOHC Turbo, Black,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$38,540"
544,Certified 2020 Mercedes-Benz GLA 250 Base 4MATIC,"2,972","Fife, WA 98424",4.4, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Silver,-1, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,561"
545, 2018 Nissan Kicks SR,"28,008","Fife, WA 98424",4.8, Gasoline,31,36, FWD, 1.6L I4 16V MPFI DOHC, Aspen White / Super Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$17,588"
546, 2018 Audi Q5 2.0T Premium Plus,"21,731","Fife, WA 98424",4.8, Gasoline,23,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Brilliant Black, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$35,495"
547, 2004 Volkswagen New Beetle GLS,"90,323","Puyallup, WA 98371",4.9, Gasoline,24,30, FWD, 2.0L I4 8V MPFI SOHC, Yellow, Black, Manual,['Premium Sound System'],-1,"$5,499"
548, 2020 Subaru Legacy Limited,"6,707","Tacoma, WA 98409",4.8, Gasoline,27,35, AWD, 2.5L H4 16V GDI DOHC, Ice Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,950"
549,Certified 2017 Dodge Journey SXT,"30,151","Tacoma, WA 98409",4.5, Gasoline,19,25, FWD, 2.4L I4 16V MPFI DOHC, Redline 2 Coat Pearl, Black / Red, 4-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$19,000"
550, 2020 Hyundai Tucson SE,"5,101","Puyallup, WA 98371",4.8, Gasoline,22,25, AWD, 2.0L I4 16V GDI DOHC, Winter White, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,797"
