,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
587, 2016 RAM 1500 Tradesman/Express,"42,686","Portland, OR 97209",3.6, Gasoline,16,23, 4WD, Regular Unleaded V-8 5.7 L/345, Granite Crystal Metallic Clearcoat, Diesel Gray/Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,040"
588, 2018 Audi Q5 2.0T Premium Plus,"51,504","Portland, OR 97239",4.3, Gasoline,23,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Moonlight Blue Metallic, Rock Gray / Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$28,990"
589, 2020 Mazda CX-30 Base,"1,140","Portland, OR 97239",4.3, Gasoline,24,31, AWD, 2.5L I4 16V GDI DOHC, Sonic Silver Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$24,990"
590, 2019 RAM 1500 Laramie,"22,852","Portland, OR 97209",3.6, Gasoline,20,25, 4WD, Regular Unleaded V-8 5.7 L/345, Delmonico Red Pearlcoat, Lt Frost Beige/Mountain, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$43,190"
591, 2019 Jeep Renegade Sport,"13,869","Portland, OR 97239",4.3, Gasoline,21,29, 4WD, 2.4L I4 16V MPFI SOHC, Silver, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,990"
592, 2014 Nissan Leaf SV,"43,464","Portland, OR 97239",4.3, Electric,126,101, FWD, Electric, Brilliant Silver, Light Gray, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$10,990"
593, 2015 Subaru Outback 2.5i Premium,"255,952","Portland, OR 97216",1.7, Gasoline,25,33, AWD, 2.5L H4 16V MPFI DOHC, Crystal Black Silica, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,995"
594, 2008 Kia Sedona EX,"82,339","Happy Valley, OR 97086",5, Gasoline,16,23, FWD, 3.8L V6 24V MPFI DOHC, Claret Red, Beige, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$7,995"
595, 2011 Toyota Camry LE,"121,937","Portland, OR 97266",3, Gasoline,22,32, FWD, 2.5L I4 16V MPFI DOHC, Gray, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$7,995"
596, 2018 Volkswagen Jetta 1.4T S,"33,240","Portland, OR 97233",4.3, Gasoline,28,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Platinum Gray Metallic, Titan Black / Palladium Gray, 5-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,483"
