,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
239,Certified 2019 Toyota Camry SE,"34,386","Tacoma, WA 98409",4.9, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Super White, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,995"
240, 2005 Ford Focus SE,"90,538","Tacoma, WA 98409",4.5, Gasoline,26,35, FWD, 2.0L I4 16V MPFI DOHC, Cloud 9 White, Charcoal, 5-Speed Automatic,-1,-1,"$7,900"
241,Certified 2018 Dodge Charger SXT,"26,743","Tacoma, WA 98409",4.5, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,000"
242, 2017 INFINITI QX60 Base,"30,280","Tacoma, WA 98409",2.8, Gasoline,19,26, AWD, 3.5L V6 24V MPFI DOHC, White, Graphite, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,990"
243, 2020 Jeep Grand Cherokee Limited,"15,494","Tacoma, WA 98409",4.5, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Velvet Red Pearlcoat, Light Frost Beige / Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,000"
244, 2012 Chevrolet Equinox LTZ,"97,348","Puyallup, WA 98371",4.5, Gasoline,22,32, AWD, 2.4L I4 16V GDI DOHC, Mocha Steel Metallic, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$11,999"
245,Certified 2018 MINI Hardtop John Cooper Works,"39,555","Tacoma, WA 98424",5, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, White Silver Metallic, Carbon Black, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,377"
246, 2019 Honda Odyssey Elite,"24,273","Fife, WA 98424",4.7, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Crystal Black Pearl, Gray, 10-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$39,893"
247, 2012 Dodge Charger SRT8,"83,845","Puyallup, WA 98371",5, Gasoline,14,23, RWD, 6.4L V8 16V MPFI OHV, Black Clearcoat, Black, 5-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,468"
248, 2018 Lexus ES 350 Base,"59,341","Fife, WA 98424",4.9, Gasoline,21,30, FWD, Regular Unleaded V-6 3.5 L/211, Caviar, Parchment w/Birds Eye, Automatic,-1,-1,"$28,700"
